gbif_id,nome_cientifico,pais,estado_provincia,continente,latitude,longitude,incerteza_metros,categoria_iucn,data_observacao,tem_alerta_qualidade
4604349312,Spelaeogammarus spinilacertus,Brazil,Bahia,SOUTH_AMERICA,-12.42489,-41.557804,,,2016-10-30,True
4604349305,Spelaeogammarus spinilacertus,Brazil,Bahia,SOUTH_AMERICA,-12.42489,-41.557804,,,2009-06-19,True
4604349306,Spelaeogammarus spinilacertus,Brazil,Bahia,SOUTH_AMERICA,-12.39375,-41.602276,,,2009-06-20,True
4604349302,Spelaeogammarus spinilacertus,Brazil,Bahia,SOUTH_AMERICA,-12.42489,-41.557804,,,2007-01-23,True
4604349309,Spelaeogammarus spinilacertus,Brazil,Bahia,SOUTH_AMERICA,-12.42489,-41.557804,,,2007-01-23,True
2573677609,Spelaeogammarus spinilacertus,Brazil,Bahia,,-12.349722,-33.637778,,,2005-03-30,True
4604349308,Spelaeogammarus spinilacertus,Brazil,Bahia,SOUTH_AMERICA,-12.42489,-41.557804,,,2005-03-30,True
4604349304,Spelaeogammarus spinilacertus,Brazil,Bahia,SOUTH_AMERICA,-12.42489,-41.557804,,,2004-07-12,True
4604349307,Spelaeogammarus spinilacertus,Brazil,Bahia,SOUTH_AMERICA,-12.42489,-41.557804,,,2004-07-12,True
4604349313,Spelaeogammarus spinilacertus,Brazil,Bahia,SOUTH_AMERICA,-12.42489,-41.557804,,,2004-11-13,True
4604349303,Spelaeogammarus spinilacertus,Brazil,Bahia,SOUTH_AMERICA,-12.42489,-41.557804,,,2000-03-25,True
923889071,Simpsonichthys nigromaculatus,Brazil,Goiás,SOUTH_AMERICA,-18.550554,-52.628635,,VU,2007-01-14,True
923889054,Simpsonichthys nigromaculatus,Brazil,Goiás,SOUTH_AMERICA,-18.550554,-52.628635,,VU,,True
6234845338,Amazona pretrei,Brazil,Santa Catarina,SOUTH_AMERICA,-27.928684,-49.810176,29680.0,VU,,True
6235157029,Amazona pretrei,Brazil,Santa Catarina,SOUTH_AMERICA,-27.895028,-49.936139,29680.0,VU,,True
6236188236,Amazona pretrei,Brazil,Santa Catarina,SOUTH_AMERICA,-27.880342,-49.890016,29680.0,VU,,True
6236231070,Amazona pretrei,Brazil,Santa Catarina,SOUTH_AMERICA,-27.993139,-49.990288,29680.0,VU,,True
6251555529,Amazona pretrei,Brazil,Santa Catarina,SOUTH_AMERICA,-27.947709,-49.922846,29680.0,VU,,True
6273191573,Amazona pretrei,Brazil,Santa Catarina,SOUTH_AMERICA,-27.943305,-49.953169,29680.0,VU,,True
6273236521,Amazona pretrei,Brazil,Santa Catarina,SOUTH_AMERICA,-27.800579,-49.915619,29680.0,VU,,True
6273424972,Amazona pretrei,Brazil,Santa Catarina,SOUTH_AMERICA,-27.894925,-49.827705,29680.0,VU,,True
6273425739,Amazona pretrei,Brazil,Santa Catarina,SOUTH_AMERICA,-27.961157,-49.97203,29680.0,VU,,True
6273428590,Amazona pretrei,Brazil,Santa Catarina,SOUTH_AMERICA,-27.814518,-49.802178,29680.0,VU,,True
6273933074,Amazona pretrei,Brazil,Santa Catarina,SOUTH_AMERICA,-27.978843,-49.925097,29680.0,VU,,True
6273990533,Amazona pretrei,Brazil,Santa Catarina,SOUTH_AMERICA,-27.988433,-49.878632,29680.0,VU,,True
6274072592,Amazona pretrei,Brazil,Santa Catarina,SOUTH_AMERICA,-27.883225,-49.808561,29680.0,VU,,True
6274075120,Amazona pretrei,Brazil,Santa Catarina,SOUTH_AMERICA,-27.899725,-49.886258,29680.0,VU,,True
6274113109,Amazona pretrei,Brazil,Santa Catarina,SOUTH_AMERICA,-27.955296,-49.850453,29680.0,VU,,True
6274292658,Amazona pretrei,Brazil,Santa Catarina,SOUTH_AMERICA,-27.998263,-49.931649,29680.0,VU,,True
6273467417,Amazona pretrei,Brazil,Santa Catarina,SOUTH_AMERICA,-27.866748,-49.855493,29680.0,VU,,True
6273804154,Amazona pretrei,Brazil,Santa Catarina,SOUTH_AMERICA,-27.808302,-49.976037,29680.0,VU,,True
6320215036,Amazona pretrei,Brazil,Santa Catarina,SOUTH_AMERICA,-27.85767,-49.974072,29680.0,VU,,True
6422619984,Amazona pretrei,Brazil,Santa Catarina,SOUTH_AMERICA,-27.872918,-49.959124,29680.0,VU,,True
5005428592,Amazona pretrei,Brazil,Rio Grande do Sul,SOUTH_AMERICA,-29.455553,-50.519783,3.0,VU,2025-01-05,False
5006054257,Amazona pretrei,Brazil,Rio Grande do Sul,SOUTH_AMERICA,-29.45973,-50.517483,3.0,VU,2025-01-05,False
5134346694,Amazona pretrei,Brazil,Santa Catarina,SOUTH_AMERICA,-27.934492,-49.896582,29680.0,VU,,True
5140802770,Amazona pretrei,Brazil,Santa Catarina,SOUTH_AMERICA,-27.924021,-49.823833,29680.0,VU,,True
5153031018,Amazona pretrei,Brazil,Santa Catarina,SOUTH_AMERICA,-27.805658,-49.907036,29680.0,VU,,True
5167921501,Amazona pretrei,Brazil,Santa Catarina,SOUTH_AMERICA,-27.994411,-49.971814,29680.0,VU,,True
5153623016,Amazona pretrei,Brazil,Santa Catarina,SOUTH_AMERICA,-27.973024,-49.899973,29680.0,VU,,True
5153657976,Amazona pretrei,Brazil,Santa Catarina,SOUTH_AMERICA,-27.842082,-49.848869,29680.0,VU,,True
5166927613,Amazona pretrei,Brazil,Santa Catarina,SOUTH_AMERICA,-27.890789,-49.987571,29680.0,VU,,True
5167019092,Amazona pretrei,Brazil,Santa Catarina,SOUTH_AMERICA,-27.950349,-49.802124,29680.0,VU,,True
5167089353,Amazona pretrei,Brazil,Santa Catarina,SOUTH_AMERICA,-27.88441,-49.833305,29680.0,VU,,True
5167213979,Amazona pretrei,Brazil,Santa Catarina,SOUTH_AMERICA,-27.872256,-49.851784,29680.0,VU,,True
5167459243,Amazona pretrei,Brazil,Santa Catarina,SOUTH_AMERICA,-27.825582,-49.938805,29680.0,VU,,True
5167528123,Amazona pretrei,Brazil,Santa Catarina,SOUTH_AMERICA,-27.812376,-49.959768,29680.0,VU,,True
5177211242,Amazona pretrei,Brazil,Rio Grande do Sul,SOUTH_AMERICA,-30.17997,-50.887959,29407.0,VU,,True
5827470423,Amazona pretrei,Brazil,Santa Catarina,SOUTH_AMERICA,-27.846899,-49.974244,29680.0,VU,,True
6147192395,Amazona pretrei,Brazil,Santa Catarina,SOUTH_AMERICA,-27.848576,-49.955437,29680.0,VU,,True
6147399353,Amazona pretrei,Brazil,Santa Catarina,SOUTH_AMERICA,-27.898371,-49.834043,29680.0,VU,,True
6147463158,Amazona pretrei,Brazil,Santa Catarina,SOUTH_AMERICA,-27.889664,-49.973192,29680.0,VU,,True
6147581379,Amazona pretrei,Brazil,Santa Catarina,SOUTH_AMERICA,-27.866425,-49.940133,29680.0,VU,,True
5305611027,Amazona pretrei,Brazil,Rio Grande do Sul,SOUTH_AMERICA,-29.458334,-50.581112,,VU,2024-01-11,True
5310404231,Amazona pretrei,Brazil,Rio Grande do Sul,SOUTH_AMERICA,-29.46441,-50.5006,,VU,2024-01-21,True
5410159521,Amazona pretrei,Brazil,Rio Grande do Sul,SOUTH_AMERICA,-29.458334,-50.581112,,VU,2024-01-01,True
5625342872,Amazona pretrei,Brazil,Rio Grande do Sul,SOUTH_AMERICA,-29.37049,-50.830708,,VU,2024-01-31,True
5411928672,Amazona pretrei,Brazil,Rio Grande do Sul,SOUTH_AMERICA,-29.37049,-50.830708,,VU,2024-02-21,True
5563205159,Amazona pretrei,Brazil,Rio Grande do Sul,SOUTH_AMERICA,-29.37049,-50.830708,,VU,2024-02-01,True
5327564187,Amazona pretrei,Brazil,Rio Grande do Sul,SOUTH_AMERICA,-28.938412,-51.557095,,VU,2024-03-25,True
5514246879,Amazona pretrei,Brazil,Santa Catarina,SOUTH_AMERICA,-27.951292,-49.93415,,VU,2024-03-11,True
5062984324,Amazona pretrei,Brazil,Rio Grande do Sul,SOUTH_AMERICA,-29.210814,-53.728278,29508.0,VU,2024-04-16,True
5297810933,Amazona pretrei,Brazil,Santa Catarina,SOUTH_AMERICA,-27.957338,-49.931896,,VU,2024-04-27,True
5298075326,Amazona pretrei,Brazil,Santa Catarina,SOUTH_AMERICA,-27.967873,-49.895054,,VU,2024-04-21,True
5303589929,Amazona pretrei,Brazil,Santa Catarina,SOUTH_AMERICA,-27.957638,-49.931904,,VU,2024-04-21,True
5317008419,Amazona pretrei,Brazil,Santa Catarina,SOUTH_AMERICA,-27.967873,-49.895054,,VU,2024-04-20,True
5330322195,Amazona pretrei,Brazil,Santa Catarina,SOUTH_AMERICA,-27.967873,-49.895054,,VU,2024-04-21,True
5335308031,Amazona pretrei,Brazil,Santa Catarina,SOUTH_AMERICA,-27.963226,-49.891792,,VU,2024-04-10,True
5341956136,Amazona pretrei,Brazil,Santa Catarina,SOUTH_AMERICA,-27.951292,-49.93415,,VU,2024-04-24,True
5342679130,Amazona pretrei,Brazil,Santa Catarina,SOUTH_AMERICA,-27.954432,-49.929237,,VU,2024-04-23,True
5344944167,Amazona pretrei,Brazil,Santa Catarina,SOUTH_AMERICA,-27.951292,-49.93415,,VU,2024-04-24,True
5346909652,Amazona pretrei,Brazil,Santa Catarina,SOUTH_AMERICA,-27.921991,-50.049274,,VU,2024-04-20,True
5349515338,Amazona pretrei,Brazil,Santa Catarina,SOUTH_AMERICA,-27.951292,-49.93415,,VU,2024-04-22,True
5351583720,Amazona pretrei,Brazil,Santa Catarina,SOUTH_AMERICA,-27.960434,-49.863064,,VU,2024-04-26,True
5352168758,Amazona pretrei,Brazil,Santa Catarina,SOUTH_AMERICA,-27.96021,-49.935223,,VU,2024-04-25,True
5355052143,Amazona pretrei,Brazil,Santa Catarina,SOUTH_AMERICA,-27.951292,-49.93415,,VU,2024-04-23,True
5355857744,Amazona pretrei,Brazil,Santa Catarina,SOUTH_AMERICA,-27.96021,-49.935223,,VU,2024-04-25,True
5360851220,Amazona pretrei,Brazil,Santa Catarina,SOUTH_AMERICA,-27.951292,-49.93415,,VU,2024-04-21,True
5361548621,Amazona pretrei,Brazil,Santa Catarina,SOUTH_AMERICA,-27.954432,-49.929237,,VU,2024-04-23,True
5363754364,Amazona pretrei,Brazil,Santa Catarina,SOUTH_AMERICA,-28.011583,-49.832825,,VU,2024-04-14,True
5366281016,Amazona pretrei,Brazil,Santa Catarina,SOUTH_AMERICA,-27.95301,-49.941544,,VU,2024-04-20,True
5369387735,Amazona pretrei,Brazil,Santa Catarina,SOUTH_AMERICA,-27.951292,-49.93415,,VU,2024-04-22,True
5371028196,Amazona pretrei,Brazil,Santa Catarina,SOUTH_AMERICA,-28.014791,-49.877552,,VU,2024-04-15,True
5373840535,Amazona pretrei,Brazil,Santa Catarina,SOUTH_AMERICA,-27.96021,-49.935223,,VU,2024-04-21,True
5377983943,Amazona pretrei,Brazil,Santa Catarina,SOUTH_AMERICA,-27.955372,-49.942684,,VU,2024-04-14,True
5379611485,Amazona pretrei,Brazil,Santa Catarina,SOUTH_AMERICA,-27.951292,-49.93415,,VU,2024-04-25,True
5384547198,Amazona pretrei,Brazil,Santa Catarina,SOUTH_AMERICA,-27.951292,-49.93415,,VU,2024-04-19,True
5387111389,Amazona pretrei,Brazil,Santa Catarina,SOUTH_AMERICA,-27.958897,-49.90759,,VU,2024-04-27,True
5388934500,Amazona pretrei,Brazil,Santa Catarina,SOUTH_AMERICA,-27.95301,-49.941544,,VU,2024-04-20,True
5394645297,Amazona pretrei,Brazil,Santa Catarina,SOUTH_AMERICA,-27.954432,-49.929237,,VU,2024-04-23,True
5398160806,Amazona pretrei,Brazil,Santa Catarina,SOUTH_AMERICA,-27.967873,-49.895054,,VU,2024-04-21,True
5399231013,Amazona pretrei,Brazil,Santa Catarina,SOUTH_AMERICA,-27.951292,-49.93415,,VU,2024-04-25,True
5399431878,Amazona pretrei,Brazil,Santa Catarina,SOUTH_AMERICA,-27.951292,-49.93415,,VU,2024-04-22,True
5400402876,Amazona pretrei,Brazil,Santa Catarina,SOUTH_AMERICA,-27.967873,-49.895054,,VU,2024-04-21,True
5400403200,Amazona pretrei,Brazil,Santa Catarina,SOUTH_AMERICA,-27.951292,-49.93415,,VU,2024-04-22,True
5403070608,Amazona pretrei,Brazil,Santa Catarina,SOUTH_AMERICA,-27.951292,-49.93415,,VU,2024-04-18,True
5408594206,Amazona pretrei,Brazil,Santa Catarina,SOUTH_AMERICA,-27.957638,-49.931904,,VU,2024-04-20,True
5413071939,Amazona pretrei,Brazil,Santa Catarina,SOUTH_AMERICA,-27.967873,-49.895054,,VU,2024-04-21,True
5415719251,Amazona pretrei,Brazil,Santa Catarina,SOUTH_AMERICA,-27.928144,-49.85533,,VU,2024-04-27,True
5416381323,Amazona pretrei,Brazil,Rio Grande do Sul,SOUTH_AMERICA,-28.203793,-51.517895,,VU,2024-04-04,True
5432741069,Amazona pretrei,Brazil,Santa Catarina,SOUTH_AMERICA,-27.951292,-49.93415,,VU,2024-04-21,True
5433110538,Amazona pretrei,Brazil,Santa Catarina,SOUTH_AMERICA,-27.921991,-50.049274,,VU,2024-04-20,True
5439854102,Amazona pretrei,Brazil,Santa Catarina,SOUTH_AMERICA,-27.944756,-49.925713,,VU,2024-04-19,True
5445515564,Amazona pretrei,Brazil,Santa Catarina,SOUTH_AMERICA,-27.960434,-49.863064,,VU,2024-04-28,True
5450636932,Amazona pretrei,Brazil,Santa Catarina,SOUTH_AMERICA,-27.951292,-49.93415,,VU,2024-04-23,True
5455898143,Amazona pretrei,Brazil,Santa Catarina,SOUTH_AMERICA,-27.967873,-49.895054,,VU,2024-04-30,True
5461553966,Amazona pretrei,Brazil,Santa Catarina,SOUTH_AMERICA,-27.967873,-49.895054,,VU,2024-04-13,True
5462246674,Amazona pretrei,Brazil,Santa Catarina,SOUTH_AMERICA,-27.967873,-49.895054,,VU,2024-04-21,True
5466181026,Amazona pretrei,Brazil,Santa Catarina,SOUTH_AMERICA,-27.962553,-49.89213,,VU,2024-04-23,True
5477489609,Amazona pretrei,Brazil,Santa Catarina,SOUTH_AMERICA,-27.951292,-49.93415,,VU,2024-04-22,True
5482188211,Amazona pretrei,Brazil,Santa Catarina,SOUTH_AMERICA,-28.011583,-49.832825,,VU,2024-04-14,True
5488841186,Amazona pretrei,Brazil,Santa Catarina,SOUTH_AMERICA,-27.928144,-49.85533,,VU,2024-04-27,True
5489340784,Amazona pretrei,Brazil,Santa Catarina,SOUTH_AMERICA,-27.96021,-49.935223,,VU,2024-04-20,True
5840464122,Iandumoema smeagol,Brazil,Minas Gerais,SOUTH_AMERICA,-18.278697,-44.103044,,,,True
6179080810,Mobula thurstoni,Ecuador,Galápagos,SOUTH_AMERICA,-0.760842,-89.512062,31450.0,CR,,True
6196057001,Mobula thurstoni,Ecuador,Galápagos,,-0.610991,-89.463958,31450.0,CR,,True
6320517741,Mobula thurstoni,Ecuador,Galápagos,SOUTH_AMERICA,-0.894007,-91.060308,117384.0,CR,,True
6334418036,Mobula thurstoni,Ecuador,Galápagos,,-0.673917,-89.597901,31450.0,CR,,True
6423191002,Mobula thurstoni,Ecuador,Galápagos,,-0.208657,-90.439185,31451.0,CR,,True
6480317506,Mobula thurstoni,Mexico,Baja California Sur,NORTH_AMERICA,23.653594,-110.652177,255936.0,CR,,True
5070010339,Mobula thurstoni,Mexico,Baja California Sur,NORTH_AMERICA,23.429862,-109.477047,30175.0,CR,,True
5070136620,Mobula thurstoni,Mexico,Baja California Sur,NORTH_AMERICA,24.586779,-110.379085,30069.0,CR,,True
5087662117,Mobula thurstoni,Ecuador,Galápagos,SOUTH_AMERICA,-0.936017,-89.474598,31449.0,CR,,True
5087939435,Mobula thurstoni,Mexico,Baja California Sur,NORTH_AMERICA,23.48851,-109.507689,30175.0,CR,,True
5104422039,Mobula thurstoni,Mexico,Baja California Sur,,24.189496,-109.616506,30112.0,CR,,True
5104515232,Mobula thurstoni,Mexico,Baja California Sur,NORTH_AMERICA,24.463956,-110.70133,30069.0,CR,,True
5104530670,Mobula thurstoni,Mexico,,,25.287086,-110.85713,29981.0,CR,,True
5133812558,Mobula thurstoni,Mexico,Baja California Sur,NORTH_AMERICA,24.236116,-110.094849,30090.0,CR,2025-03-29,True
5920065218,Mobula thurstoni,Ecuador,Galápagos,SOUTH_AMERICA,-0.245372,-90.687372,225753.0,CR,,True
5830431598,Mobula thurstoni,Ecuador,Galápagos,,-0.435493,-90.048961,31451.0,CR,,True
5206172556,Mobula thurstoni,Ecuador,Galápagos,SOUTH_AMERICA,-0.756461,-89.472509,31450.0,CR,,True
5206504568,Mobula thurstoni,Ecuador,Galápagos,,-0.698187,-89.596162,31450.0,CR,,True
5830979551,Mobula thurstoni,Spain,Islas Canarias,AFRICA,28.476951,-16.471752,29607.0,CR,,True
5897295231,Mobula thurstoni,Myanmar,Tanintharyi,ASIA,11.326695,98.121461,31148.0,CR,,True
4597452214,Mobula thurstoni,Ecuador,Galápagos,,-0.60267,-89.493707,31450.0,CR,,True
4597122612,Mobula thurstoni,Ecuador,Galápagos,,-0.449335,-90.084148,31451.0,CR,,True
4597149451,Mobula thurstoni,Ecuador,Galápagos,SOUTH_AMERICA,-0.543483,-90.114061,31451.0,CR,,True
4599840926,Mobula thurstoni,Ecuador,Galápagos,SOUTH_AMERICA,-0.073102,-91.191679,31451.0,CR,,True
4607301830,Mobula thurstoni,Ecuador,Galápagos,,-0.151909,-91.574721,31451.0,CR,,True
5897698969,Mobula thurstoni,Myanmar,Tanintharyi,ASIA,11.357441,98.183289,31148.0,CR,,True
4909264489,Mobula thurstoni,Ecuador,Galápagos,SOUTH_AMERICA,-0.366204,-90.704347,31451.0,CR,,True
4926107625,Mobula thurstoni,Angola,Luanda,AFRICA,-8.763353,13.249798,31271.0,CR,,True
4987439122,Mobula thurstoni,Ecuador,Galápagos,,-0.995592,-91.095518,117384.0,CR,,True
5007560991,Mobula thurstoni,Ecuador,Galápagos,,-1.216204,-90.344271,31447.0,CR,,True
2013910543,Mobula thurstoni,Colombia,Valle del Cauca,SOUTH_AMERICA,3.999989,-81.6005,,,,True
4874414436,Mobula thurstoni,Colombia,Valle del Cauca,SOUTH_AMERICA,4.00766,-81.602544,,CR,,False
5866188847,Mobula thurstoni,Panama,,NORTH_AMERICA,7.697882,-81.626555,,CR,2023-02-07,True
5866221862,Mobula thurstoni,Panama,,NORTH_AMERICA,7.697882,-81.626555,,CR,2023-02-07,True
6131251902,Mobula thurstoni,Ecuador,Galápagos,SOUTH_AMERICA,-0.690461,-89.499786,31450.0,CR,,True
5865233418,Mobula thurstoni,Mexico,,NORTH_AMERICA,19.3288,-110.792778,,CR,2023-04-19,True
4162351824,Mobula thurstoni,Ecuador,Galápagos,SOUTH_AMERICA,-0.240056,-91.267387,31451.0,CR,,True
4399911946,Mobula thurstoni,Mexico,Baja California Sur,,23.957692,-109.605118,30133.0,CR,,True
4606653320,Mobula thurstoni,New Caledonia,,OCEANIA,-20.933066,167.005545,30434.0,CR,,True
6115751315,Mobula thurstoni,Congo,,,-5.07127,11.68912,1.11,CR,,True
6115751374,Mobula thurstoni,Congo,,,-5.08955,11.71273,1.11,CR,,True
6115751382,Mobula thurstoni,Congo,,,-5.09133,11.70597,1.11,CR,,True
4430672409,Mobula thurstoni,Indonesia,Maluku,,-7.395181,128.361305,31324.0,CR,,True
6185275475,Mobula thurstoni,Ecuador,Galápagos,SOUTH_AMERICA,-0.71544,-90.327974,81412.0,CR,,True
5827633854,Mobula thurstoni,Australia,,,-11.746933,143.989527,31126.0,CR,2023-11-28,True
4522785297,Mobula thurstoni,Mexico,Baja California Sur,NORTH_AMERICA,22.851789,-109.934352,30237.0,CR,,True
3760304271,Mobula thurstoni,South Africa,Western Cape,AFRICA,-34.035555,18.531747,28874.0,CR,,True
3892618838,Mobula thurstoni,Malaysia,Sabah,ASIA,4.304582,117.945028,31407.0,CR,,True
3889137264,Mobula thurstoni,Malaysia,Sabah,ASIA,4.539342,118.748349,31403.0,CR,,True
3903566210,Mobula thurstoni,Mexico,Baja California Sur,NORTH_AMERICA,24.009261,-109.965436,30112.0,CR,,True
6116568409,Mobula thurstoni,Côte d’Ivoire,Bas-Sassandra,AFRICA,4.747,-6.621,,,2022-10-11,True
3986416373,Mobula thurstoni,Christmas Island,,ASIA,-10.5758,105.79124,31189.0,CR,,True
4014965805,Mobula thurstoni,Christmas Island,,ASIA,-10.535597,105.729268,31189.0,CR,,True
4006725005,Mobula thurstoni,Malaysia,Sabah,ASIA,4.477495,118.715337,31403.0,CR,,True
4006727004,Mobula thurstoni,Malaysia,Sabah,ASIA,4.51917,118.696822,31403.0,CR,,True
5866035071,Mobula thurstoni,Costa Rica,Puntarenas,NORTH_AMERICA,5.54955,-87.056689,,CR,2022-12-05,True
5866048876,Mobula thurstoni,Costa Rica,Puntarenas,NORTH_AMERICA,5.54955,-87.056689,,CR,2022-12-05,True
5866094876,Mobula thurstoni,Costa Rica,Puntarenas,NORTH_AMERICA,5.54955,-87.056689,,CR,2022-12-05,True
5866117539,Mobula thurstoni,Costa Rica,,NORTH_AMERICA,5.513514,-87.051386,,CR,2022-12-05,True
3902324526,Mobula thurstoni,Ecuador,Galápagos,SOUTH_AMERICA,-0.568384,-90.109789,31451.0,CR,2021-05-22,True
3355189071,Mobula thurstoni,Ecuador,Galápagos,,-0.64746,-89.542751,31450.0,CR,,True
3408019075,Mobula thurstoni,Nicaragua,Managua,,11.699984,-86.56604,31126.0,CR,,True
4925819374,Mobula thurstoni,Angola,Luanda,,-8.653129,13.219775,31271.0,CR,,True
2611362200,Mobula thurstoni,Costa Rica,Guanacaste,NORTH_AMERICA,10.406875,-85.626468,31189.0,CR,,True
2988708644,Mobula thurstoni,Costa Rica,Puntarenas,NORTH_AMERICA,8.631418,-83.319515,31271.0,CR,,True
3355546199,Mobula thurstoni,Philippines,,ASIA,11.295929,124.00189,31148.0,CR,,True
2557735781,Mobula thurstoni,Ecuador,Galápagos,SOUTH_AMERICA,-0.514911,-90.12763,31451.0,CR,,True
2633168685,Mobula thurstoni,Singapore,North,ASIA,1.352825,103.81026,,CR,2018-02-27,True
2633174657,Mobula thurstoni,Singapore,North,ASIA,1.352825,103.81026,,CR,2018-02-27,True
2633175714,Mobula thurstoni,Singapore,North,ASIA,1.352825,103.81026,,CR,2018-02-27,True
2633178676,Mobula thurstoni,Singapore,North,ASIA,1.352825,103.81026,,CR,2018-02-27,True
2633180712,Mobula thurstoni,Singapore,North,ASIA,1.352825,103.81026,,CR,2018-02-27,True
2633285676,Mobula thurstoni,Singapore,North,ASIA,1.352825,103.81026,,CR,2018-02-27,True
2633292723,Mobula thurstoni,Singapore,North,ASIA,1.352825,103.81026,,CR,2018-02-27,True
2633295762,Mobula thurstoni,Singapore,North,ASIA,1.352825,103.81026,,CR,2018-02-27,True
2633643724,Mobula thurstoni,Singapore,North,ASIA,1.352825,103.81026,,CR,2018-02-27,True
1838051623,Mobula thurstoni,Solomon Islands,Western,OCEANIA,-8.639486,158.209478,31271.0,CR,,True
5176833770,Mobula thurstoni,Ecuador,Galápagos,,-0.920665,-90.042303,31449.0,CR,,True
6417483335,Mobula thurstoni,Ecuador,,SOUTH_AMERICA,-1.25335,-90.3741,,CR,,True
3859934687,Mobula thurstoni,Malaysia,Sabah,ASIA,4.484926,118.619519,31403.0,CR,,True
3881672499,Mobula thurstoni,Ecuador,Galápagos,,-0.217262,-90.356712,31451.0,CR,,True
6130037835,Mobula thurstoni,Mexico,Baja California,NORTH_AMERICA,28.714313,-112.9367,29582.0,CR,,True
2979535404,Mobula thurstoni,Malaysia,Sabah,ASIA,4.242214,117.88376,,,2017-10-10,True
2235553290,Mobula thurstoni,Mexico,,,25.265939,-110.601009,30943.0,CR,,True
3351484074,Mobula thurstoni,Myanmar,Tanintharyi,ASIA,14.07,98.19,,CR,2016-12-03,True
3351492903,Mobula thurstoni,Myanmar,Tanintharyi,ASIA,14.07,98.19,,CR,2016-12-03,True
6368814529,Mobula thurstoni,Myanmar,Tanintharyi,ASIA,14.072139,98.1861,,,2016-12-03,True
6368830705,Mobula thurstoni,Myanmar,Tanintharyi,ASIA,14.072139,98.1861,,,2016-12-03,True
2419321017,Mobula thurstoni,Philippines,,,9.430907,124.806699,37240.69,CR,2015-03-07,True
2419321063,Mobula thurstoni,Philippines,,,9.430907,124.806699,37240.69,CR,2015-03-07,True
2419321138,Mobula thurstoni,Philippines,,,9.430907,124.806699,37240.69,CR,2015-03-13,True
2419321198,Mobula thurstoni,Philippines,,,9.430907,124.806699,37240.69,CR,2015-03-07,True
2419321559,Mobula thurstoni,Philippines,,,9.430907,124.806699,37240.69,CR,2015-03-13,True
2419321564,Mobula thurstoni,Philippines,,,9.430907,124.806699,37240.69,CR,2015-03-11,True
2419321711,Mobula thurstoni,Philippines,,,9.430907,124.806699,37240.69,CR,2015-03-11,True
2419321718,Mobula thurstoni,Philippines,,,9.430907,124.806699,37240.69,CR,2015-03-12,True
2419321749,Mobula thurstoni,Philippines,,,9.430907,124.806699,37240.69,CR,2015-03-08,True
2419321857,Mobula thurstoni,Philippines,,,9.430907,124.806699,37240.69,CR,2015-03-03,True
2248593423,Mobula thurstoni,Malaysia,Sabah,ASIA,5.83889,118.12,,,2015-08-05,True
2250733470,Mobula thurstoni,Malaysia,Sabah,ASIA,5.839,118.12,,,2015-08-05,True
1268710514,Atlantirivulus simplicis,Brazil,Rio de Janeiro,SOUTH_AMERICA,-23.311944,-44.651389,,,2000-04-21,True
1229911735,Atlantirivulus simplicis,Brazil,Rio de Janeiro,SOUTH_AMERICA,-23.20742,-44.72025,,EN,,True
2248594057,Isogomphodon oxyrhynchus,Brazil,,,0.94,-48.1,,,2015-03-28,True
3351144528,Isogomphodon oxyrhynchus,Brazil,Pará,SOUTH_AMERICA,-0.94,-48.1,,CR,2015-03-28,True
2481929260,Isogomphodon oxyrhynchus,French Guiana,Saint-Laurent-du-Maroni,SOUTH_AMERICA,5.72,-53.96,,CR,1988-01-01,True
2481929529,Isogomphodon oxyrhynchus,French Guiana,,SOUTH_AMERICA,4.82,-52.16,,CR,1988-01-01,True
2481930216,Isogomphodon oxyrhynchus,French Guiana,Cayenne,SOUTH_AMERICA,5.51,-53.25,,CR,1988-01-01,True
2481930292,Isogomphodon oxyrhynchus,French Guiana,Saint-Laurent-du-Maroni,SOUTH_AMERICA,5.74,-53.94,,CR,1988-01-01,True
2481930333,Isogomphodon oxyrhynchus,French Guiana,,SOUTH_AMERICA,4.68,-51.98,,CR,1988-01-01,True
2481931188,Isogomphodon oxyrhynchus,French Guiana,,SOUTH_AMERICA,5.57,-53.46,,CR,1988-01-01,True
2481932162,Isogomphodon oxyrhynchus,French Guiana,,SOUTH_AMERICA,5.73,-53.78,,CR,1988-01-01,True
2481933307,Isogomphodon oxyrhynchus,French Guiana,Cayenne,SOUTH_AMERICA,5.52,-53.22,,CR,1988-01-01,True
2481933378,Isogomphodon oxyrhynchus,French Guiana,,SOUTH_AMERICA,5.65,-53.6,,CR,1988-01-01,True
2481969743,Isogomphodon oxyrhynchus,French Guiana,Cayenne,SOUTH_AMERICA,5.33,-52.82,,CR,1988-01-01,True
2481969925,Isogomphodon oxyrhynchus,French Guiana,Cayenne,SOUTH_AMERICA,4.9,-52.36,,CR,1988-01-01,True
2481969945,Isogomphodon oxyrhynchus,French Guiana,,SOUTH_AMERICA,5.21,-52.64,,CR,1988-01-01,True
2481970687,Isogomphodon oxyrhynchus,French Guiana,,SOUTH_AMERICA,4.95,-52.38,,CR,1988-01-01,True
2481970758,Isogomphodon oxyrhynchus,French Guiana,,SOUTH_AMERICA,4.86,-52.21,,CR,1988-01-01,True
2481970961,Isogomphodon oxyrhynchus,French Guiana,,SOUTH_AMERICA,5.53,-53.15,,CR,1988-01-01,True
